Date,Month,Platform,Customer_Segment,Campaign_Type,Region,Ad_Spend,Campaign_Score,Competitor_Index,Economic_Index,Discount_Pct,Channels_Used,CSAT_Score,Website_Traffic,Seasonal_Factor,Sales
2022-01-01,1,Social Media,Young Adults (26-35),Retargeting,West,5969.83,85.02,0.158,0.87,21.12,4,3.38,1431,0.75,6640.36
2022-01-01,1,Google Ads,Young Adults (26-35),Seasonal Promo,North,10773.95,58.66,0.295,1.076,5.82,1,3.3,5693,0.75,13678.08
2022-01-01,1,Social Media,Youth (18-25),Lead Generation,West,62459.69,38.24,0.116,0.98,15.31,4,3.55,2939,0.75,35723.98
2022-01-01,1,Social Media,Corporate,Lead Generation,West,36110.95,35.48,0.296,1.129,13.32,4,2.27,7173,0.75,28426.63
2022-01-01,1,Social Media,Middle-Aged (36-50),Lead Generation,East,32934.35,72.08,0.624,0.88,12.72,4,3.81,5411,0.75,25577.87
2022-01-01,1,Print,Corporate,Product Launch,Central,8104.12,64.09,0.149,0.991,16.28,5,3.74,2491,0.75,7382.34
2022-01-01,1,Google Ads,Young Adults (26-35),Lead Generation,South,22995.0,81.08,0.449,1.04,29.46,2,3.84,904,0.75,22024.06
2022-01-01,1,Print,Middle-Aged (36-50),Lead Generation,North,10573.46,79.71,0.83,0.883,24.39,4,3.68,10437,0.75,9661.4
2022-01-01,1,Google Ads,Middle-Aged (36-50),Lead Generation,Central,10980.84,68.21,0.733,1.103,27.11,5,3.89,4134,0.75,9028.78
2022-01-01,1,Google Ads,Young Adults (26-35),Retargeting,Central,20124.34,52.89,0.344,1.051,0.89,2,3.84,1319,0.75,16178.17
2022-01-01,1,Google Ads,Seniors (51+),Lead Generation,North,7354.05,81.09,0.84,0.839,4.21,1,3.07,602,0.75,5971.54
2022-01-01,1,Google Ads,Corporate,Product Launch,Central,59456.67,54.05,0.364,0.996,2.54,4,3.94,6853,0.75,52625.02
2022-01-01,1,Social Media,Seniors (51+),Lead Generation,East,11382.93,86.21,0.158,1.039,7.9,3,3.79,2603,0.75,7410.64
2022-01-01,1,Email,Middle-Aged (36-50),Seasonal Promo,Central,24794.09,54.71,0.895,0.941,13.26,5,2.94,1563,0.75,20297.15
2022-01-01,1,Social Media,Young Adults (26-35),Brand Awareness,East,57273.91,83.83,0.796,0.852,19.26,1,4.25,15963,0.75,33005.87
2022-01-01,1,Email,Young Adults (26-35),Retargeting,South,37483.41,84.09,0.473,1.028,15.02,1,3.65,753,0.75,25748.8
2022-01-01,1,Email,Corporate,Product Launch,South,3265.22,60.36,0.633,1.221,27.1,1,4.12,3828,0.75,5473.72
2022-01-01,1,Social Media,Youth (18-25),Brand Awareness,West,20845.55,73.69,0.637,0.961,28.2,5,3.78,10144,0.75,11802.49
2022-01-01,1,Social Media,Middle-Aged (36-50),Product Launch,East,31279.54,87.58,0.256,1.157,4.91,2,2.91,8011,0.75,22997.53
2022-01-01,1,TV,Middle-Aged (36-50),Lead Generation,South,32593.33,80.77,0.26,0.925,25.59,3,3.93,1334,0.75,24346.7
2022-01-01,1,Google Ads,Middle-Aged (36-50),Product Launch,Central,4388.34,68.12,0.476,1.022,14.45,2,4.05,18349,0.75,5912.58
2022-01-01,1,Social Media,Corporate,Retargeting,North,6925.49,80.33,0.829,1.077,13.6,4,4.39,20330,0.75,7873.89
2022-01-01,1,Print,Young Adults (26-35),Lead Generation,North,36118.42,55.79,0.108,0.999,23.55,3,4.26,13689,0.75,17774.74
2022-01-01,1,Social Media,Young Adults (26-35),Brand Awareness,East,6236.91,74.65,0.726,0.97,2.79,2,4.4,2065,0.75,6186.29
2022-01-01,1,Email,Youth (18-25),Lead Generation,West,9900.14,66.56,0.146,1.073,26.47,4,4.17,3923,0.75,9205.16
2022-01-01,1,Print,Young Adults (26-35),Brand Awareness,Central,64593.94,47.72,0.483,1.189,20.13,3,3.55,17293,0.75,28457.13
2022-01-01,1,Social Media,Young Adults (26-35),Brand Awareness,East,12736.16,88.59,0.61,1.03,26.26,5,3.57,7662,0.75,10729.78
2022-01-01,1,Social Media,Young Adults (26-35),Brand Awareness,North,6458.97,79.76,0.649,0.948,29.83,4,4.29,2596,0.75,5761.61
2022-01-01,1,Social Media,Seniors (51+),Lead Generation,East,5554.61,64.63,0.147,0.981,,2,3.61,3972,0.75,4598.14
2022-01-01,1,Google Ads,Corporate,Seasonal Promo,Central,18633.56,81.61,0.435,1.252,2.8,3,4.06,1069,0.75,17310.28
2022-01-01,1,Social Media,Youth (18-25),Brand Awareness,South,3522.24,87.33,0.567,1.013,5.0,4,4.65,15509,0.75,3908.11
2022-01-01,1,Email,Young Adults (26-35),Brand Awareness,Central,10432.32,33.69,0.153,0.941,9.71,4,3.49,4438,0.75,5370.92
2022-01-01,1,Social Media,Corporate,Retargeting,South,18643.08,67.58,0.208,0.885,3.11,5,4.16,28085,0.75,16360.6
2022-01-01,1,Google Ads,Youth (18-25),Brand Awareness,South,48979.14,93.89,0.631,0.817,24.46,4,3.4,791,0.75,25326.77
2022-01-01,1,Print,Youth (18-25),Brand Awareness,South,26044.14,87.37,0.517,1.036,8.91,3,4.09,1860,0.75,10136.61
2022-01-01,1,TV,Youth (18-25),Brand Awareness,East,6541.59,51.66,0.229,1.065,,1,4.61,4661,0.75,5627.35
2022-01-01,1,Email,Middle-Aged (36-50),Product Launch,North,43408.88,91.0,0.528,0.96,21.08,3,4.47,47162,0.75,30244.68
2022-01-01,1,Google Ads,Youth (18-25),Seasonal Promo,East,9901.93,76.48,0.83,0.999,5.2,3,3.61,5311,0.75,8895.59
2022-01-01,1,Email,Corporate,Lead Generation,North,3882.74,61.87,0.112,0.883,14.28,5,4.59,2298,0.75,4164.82
2022-01-01,1,Google Ads,Young Adults (26-35),Retargeting,Central,11248.15,42.28,0.614,1.013,14.01,5,3.69,5002,0.75,4576.53
2022-01-01,1,Google Ads,Middle-Aged (36-50),Retargeting,West,56284.2,79.24,0.159,1.048,14.78,4,4.94,2500,0.75,37446.04
2022-01-01,1,Social Media,Young Adults (26-35),Retargeting,Central,15760.15,70.6,0.105,0.946,16.07,5,3.82,12661,0.75,12154.91
2022-01-01,1,Radio,Young Adults (26-35),Retargeting,East,13528.07,53.93,0.221,1.169,0.94,4,4.13,11630,0.75,6732.2
2022-01-01,1,Google Ads,Middle-Aged (36-50),Retargeting,East,68679.89,63.35,0.438,0.916,20.59,1,4.12,24593,0.75,44812.15
2022-01-01,1,Social Media,Seniors (51+),Lead Generation,North,3192.77,61.92,0.742,1.028,14.62,2,3.25,951,0.75,2776.59
2022-01-01,1,Google Ads,Seniors (51+),Brand Awareness,East,3693.76,69.11,0.325,1.085,23.73,5,4.49,808,0.75,4236.94
2022-01-01,1,Google Ads,Middle-Aged (36-50),Lead Generation,South,2654.88,31.73,0.601,0.992,24.46,5,3.91,3893,0.75,4354.16
2022-01-01,1,TV,Corporate,Seasonal Promo,East,19392.63,85.22,0.429,0.981,6.92,1,3.52,11112,0.75,22827.31
2022-01-01,1,Email,Seniors (51+),Retargeting,North,,91.07,0.287,0.857,1.45,5,3.42,13692,0.75,10272.69
2022-01-01,1,TV,Seniors (51+),Seasonal Promo,North,62488.41,76.47,0.511,1.136,21.1,1,3.5,6248,0.75,38522.57
2022-01-01,1,Social Media,Youth (18-25),Product Launch,South,17042.66,85.12,0.738,0.983,29.33,4,3.76,11092,0.75,16404.44
2022-01-01,1,Google Ads,Youth (18-25),Brand Awareness,North,8918.14,33.47,0.766,1.054,13.4,5,3.27,22359,0.75,3976.6
2022-01-01,1,Google Ads,Young Adults (26-35),Retargeting,West,13383.73,57.1,0.777,1.067,7.79,5,3.39,2235,0.75,9325.83
2022-01-01,1,Social Media,Middle-Aged (36-50),Retargeting,Central,15028.56,78.03,0.371,0.937,4.7,4,2.94,21313,0.75,13435.57
2022-01-01,1,Social Media,Young Adults (26-35),Product Launch,East,2510.5,69.37,0.735,0.98,8.62,5,3.4,21973,0.75,6418.15
2022-01-01,1,TV,Young Adults (26-35),Product Launch,West,150000.0,85.97,0.27,1.133,9.84,3,4.48,2830,0.75,124204.94
2022-01-01,1,Social Media,Seniors (51+),Retargeting,East,22468.53,68.87,0.691,0.888,12.72,1,4.4,1902,0.75,11221.59
2022-01-01,1,Google Ads,Seniors (51+),Brand Awareness,West,16481.74,47.86,0.859,1.213,19.66,2,3.94,10486,0.75,6003.91
2022-01-01,1,Social Media,Corporate,Seasonal Promo,East,24714.96,35.71,0.111,0.926,8.19,3,4.85,35977,0.75,22430.17
2022-01-01,1,Social Media,Young Adults (26-35),Brand Awareness,South,27157.57,91.06,0.452,0.882,,2,4.41,2112,0.75,18759.21
2022-01-01,1,Social Media,Middle-Aged (36-50),Seasonal Promo,North,11607.96,87.0,0.618,1.013,11.2,3,4.02,33534,0.75,10254.73
2022-01-01,1,Print,Young Adults (26-35),Product Launch,North,7106.46,48.7,0.661,1.221,25.67,3,4.07,1880,0.75,4169.19
2022-01-01,1,TV,Youth (18-25),Lead Generation,South,24329.64,74.4,0.241,0.809,14.95,3,3.84,3944,0.75,14463.71
2022-01-01,1,Print,Youth (18-25),Retargeting,West,19647.61,76.49,0.878,0.986,28.94,1,3.17,1588,0.75,11828.94
2022-01-01,1,Google Ads,Young Adults (26-35),Lead Generation,Central,5943.84,53.46,0.592,1.048,15.11,2,3.67,7560,0.75,7420.47
2022-01-01,1,Social Media,Young Adults (26-35),Lead Generation,West,,62.35,0.231,1.003,8.28,4,2.5,5628,0.75,38036.8
2022-01-01,1,Google Ads,Seniors (51+),Lead Generation,North,17914.25,71.8,0.116,1.038,5.8,4,3.25,5165,0.75,10706.83
2022-01-01,1,Google Ads,Youth (18-25),Seasonal Promo,Central,27717.5,88.97,0.727,0.928,20.84,5,4.49,2623,0.75,17506.3
2022-01-01,1,TV,Middle-Aged (36-50),Product Launch,East,53740.43,90.61,0.164,0.94,16.09,1,3.84,3205,0.75,40933.65
2022-01-01,1,Social Media,Middle-Aged (36-50),Product Launch,Central,13655.38,92.91,0.213,0.985,18.12,1,3.27,4598,0.75,10319.05
2022-01-01,1,Google Ads,Young Adults (26-35),Brand Awareness,West,18342.06,69.95,0.56,0.887,22.65,1,4.06,3785,0.75,9071.5
2022-01-01,1,Social Media,Young Adults (26-35),Seasonal Promo,South,30032.25,64.18,0.583,0.996,21.78,3,4.1,4709,0.75,23390.43
2022-01-01,1,Google Ads,Young Adults (26-35),Seasonal Promo,East,6471.34,77.15,0.65,0.961,,1,4.57,1100,0.75,7676.78
2022-01-01,1,Email,Middle-Aged (36-50),Lead Generation,West,14101.71,90.02,0.415,0.953,24.08,4,4.69,571,0.75,10715.11
2022-01-01,1,Google Ads,Young Adults (26-35),Brand Awareness,East,15146.86,90.87,0.719,1.032,15.98,1,4.19,6953,0.75,12946.92
2022-01-01,1,Google Ads,Youth (18-25),Lead Generation,Central,5135.55,42.6,0.879,0.818,11.75,3,3.04,7183,0.75,4744.87
2022-01-01,1,Google Ads,Youth (18-25),Product Launch,North,135623.34,72.22,0.317,0.977,16.13,2,4.94,6212,0.75,80344.67
2022-01-01,1,Google Ads,Middle-Aged (36-50),Retargeting,West,3270.53,46.0,0.662,1.232,18.37,1,4.48,8331,0.75,4023.55
2022-01-01,1,TV,Corporate,Seasonal Promo,South,3647.86,,0.843,0.891,4.49,2,4.22,3125,0.75,5752.82
2022-01-01,1,Radio,Young Adults (26-35),Lead Generation,Central,49723.18,64.5,0.649,1.129,12.52,5,3.79,3457,0.75,28549.07
2022-01-01,1,Print,Middle-Aged (36-50),Seasonal Promo,West,27262.47,67.46,0.645,1.005,10.07,3,3.03,3046,0.75,16535.14
2022-01-01,1,TV,Middle-Aged (36-50),Brand Awareness,South,,84.1,0.279,0.94,10.51,1,3.52,804,0.75,6122.41
2022-01-01,1,Google Ads,Corporate,Lead Generation,West,24521.09,36.84,0.528,0.868,2.74,5,3.77,8732,0.75,18532.94
2022-01-01,1,Email,Seniors (51+),Retargeting,Central,57979.83,64.79,0.55,1.014,4.8,5,3.6,10778,0.75,30858.34
2022-01-01,1,Google Ads,Middle-Aged (36-50),Brand Awareness,West,12961.48,45.98,0.66,1.145,4.85,2,4.35,12479,0.75,9902.54
2022-01-01,1,Social Media,Middle-Aged (36-50),Seasonal Promo,East,150000.0,59.39,0.897,0.961,11.2,4,3.76,3601,0.75,100480.09
2022-01-01,1,TV,Seniors (51+),Brand Awareness,Central,2382.58,83.29,0.127,0.992,26.83,4,3.41,2398,0.75,5168.83
2022-01-01,1,Social Media,Young Adults (26-35),Retargeting,West,26737.53,86.44,0.152,1.101,6.18,4,4.05,3070,0.75,19927.18
2022-01-01,1,Radio,Young Adults (26-35),Lead Generation,North,42895.76,92.05,0.162,1.034,12.49,4,3.39,2935,0.75,22186.34
2022-01-01,1,Google Ads,Youth (18-25),Retargeting,West,32576.42,76.57,0.694,0.843,9.35,3,2.98,662,0.75,20712.03
2022-01-01,1,Email,Seniors (51+),Brand Awareness,East,10890.48,79.1,0.209,1.01,23.62,1,4.05,6615,0.75,10210.92
2022-01-01,1,Email,Seniors (51+),Brand Awareness,South,9992.18,59.62,0.598,1.151,1.5,1,3.76,11426,0.75,5810.46
2022-01-01,1,Radio,Youth (18-25),Product Launch,South,20829.91,34.5,0.36,0.996,5.9,3,3.88,6103,0.75,11840.52
2022-01-01,1,Email,Middle-Aged (36-50),Lead Generation,South,30204.75,68.27,0.466,0.726,6.32,2,4.49,5026,0.75,18667.12
2022-01-01,1,Email,Young Adults (26-35),Seasonal Promo,North,24403.29,72.19,0.273,1.039,29.79,1,3.93,2624,0.75,21573.32
2022-01-01,1,Social Media,Youth (18-25),Product Launch,East,37799.75,67.84,0.793,0.98,17.12,5,4.08,10530,0.75,25446.46
2022-01-01,1,Google Ads,Corporate,Brand Awareness,Central,4822.9,80.68,0.569,0.817,4.17,1,3.81,4502,0.75,6987.15
2022-01-01,1,Social Media,Young Adults (26-35),Lead Generation,South,10638.44,73.61,0.856,0.832,8.17,3,4.2,1452,0.75,8606.31
2022-01-01,1,Email,Youth (18-25),Retargeting,East,5218.6,57.97,0.56,1.098,5.03,2,2.73,18456,0.75,3986.21
2022-01-01,1,Google Ads,Middle-Aged (36-50),Product Launch,West,9080.52,76.81,0.199,0.927,3.74,1,3.41,9383,0.75,10857.32
2022-01-01,1,Email,Middle-Aged (36-50),Product Launch,North,36872.49,81.79,0.237,0.909,23.92,3,3.61,25717,0.75,24284.46
2022-01-01,1,Social Media,Youth (18-25),Retargeting,East,14883.13,82.25,0.891,0.996,14.87,5,3.56,15721,0.75,12416.54
2022-01-01,1,Social Media,Middle-Aged (36-50),Seasonal Promo,East,150000.0,,0.68,0.936,18.94,4,3.4,2635,0.75,104218.13
2022-01-01,1,Email,Middle-Aged (36-50),Brand Awareness,Central,16210.37,84.44,0.139,1.01,9.94,5,3.76,3695,0.75,9360.5
2022-01-01,1,Social Media,Youth (18-25),Product Launch,East,14181.48,53.4,0.663,0.98,16.61,5,3.73,13514,0.75,10455.08
2022-01-01,1,Social Media,Youth (18-25),Product Launch,Central,14856.35,69.04,0.43,0.88,7.73,2,3.76,1517,0.75,8201.67
2022-01-01,1,Social Media,Middle-Aged (36-50),Brand Awareness,North,7059.94,45.11,0.346,0.949,9.24,1,3.9,25742,0.75,4196.15
2022-01-01,1,Print,Young Adults (26-35),Lead Generation,North,12608.97,81.89,0.223,1.044,,4,4.05,6819,0.75,8650.12
2022-01-01,1,Email,Corporate,Brand Awareness,West,41265.75,81.99,0.772,1.004,4.51,3,3.41,11248,0.75,25562.49
2022-01-01,1,Google Ads,Seniors (51+),Lead Generation,Central,14972.5,76.56,0.151,0.992,18.52,4,3.54,6788,0.75,8185.65
2022-01-01,1,Social Media,Corporate,Seasonal Promo,Central,6042.3,49.86,0.332,1.194,25.57,1,4.26,5184,0.75,9534.49
2022-01-01,1,Google Ads,Young Adults (26-35),Lead Generation,South,5297.1,77.31,0.345,1.073,3.61,2,3.33,3676,0.75,4334.23
2022-01-01,1,TV,Corporate,Brand Awareness,South,8516.82,82.24,0.229,1.085,26.92,1,3.4,4244,0.75,10813.17
2022-01-01,1,Email,Young Adults (26-35),Lead Generation,West,14383.88,80.27,0.507,0.983,2.38,3,3.41,340,0.75,10874.06
2022-01-01,1,Social Media,Young Adults (26-35),Product Launch,North,44072.29,67.46,0.109,1.022,10.47,4,3.7,8627,0.75,34745.23
2022-01-01,1,Social Media,Youth (18-25),Retargeting,South,3496.48,65.19,0.341,0.957,18.32,5,4.3,43422,0.75,4883.76
2022-01-01,1,Social Media,Youth (18-25),Lead Generation,East,9702.84,56.3,0.847,1.078,16.78,1,4.06,2144,0.75,7738.04
2022-01-01,1,Email,Middle-Aged (36-50),Brand Awareness,North,15433.72,52.34,0.348,0.989,2.89,2,3.36,1132,0.75,7855.29
2022-01-01,1,TV,Young Adults (26-35),Product Launch,East,2135.15,88.79,0.388,1.022,23.97,2,4.71,23594,0.75,3362.95
2022-01-01,1,Social Media,Young Adults (26-35),Seasonal Promo,Central,5804.58,92.94,0.479,1.016,,4,3.45,7169,0.75,6928.08
2022-01-01,1,Social Media,Middle-Aged (36-50),Lead Generation,North,6769.02,45.97,0.549,0.998,5.44,5,2.99,12144,0.75,6876.4
2022-01-01,1,Social Media,Young Adults (26-35),Brand Awareness,West,6027.15,69.22,0.747,1.294,26.85,3,4.71,8129,0.75,7038.5
2022-01-01,1,Print,Middle-Aged (36-50),Brand Awareness,Central,16185.8,82.89,0.252,0.933,16.7,5,3.38,1944,0.75,10651.07
2022-01-01,1,Social Media,Young Adults (26-35),Brand Awareness,Central,,85.98,0.797,0.932,28.08,4,3.74,12195,0.75,7291.73
2022-01-01,1,TV,Seniors (51+),Retargeting,East,7667.25,38.63,0.706,1.069,5.28,5,3.73,3001,0.75,6807.64
2022-01-01,1,Email,Seniors (51+),Product Launch,Central,20495.54,75.69,0.678,0.94,23.76,4,4.09,2151,0.75,12753.05
2022-01-01,1,Google Ads,Young Adults (26-35),Lead Generation,South,74837.53,83.89,0.169,0.971,1.79,5,2.88,9306,0.75,47249.46
2022-01-01,1,Social Media,Young Adults (26-35),Seasonal Promo,North,68820.47,51.19,0.117,0.891,26.5,1,3.65,5841,0.75,54095.84
2022-01-01,1,Social Media,Young Adults (26-35),Lead Generation,South,,85.69,0.575,1.049,20.22,2,3.62,7428,0.75,4712.01
2022-01-01,1,Email,Seniors (51+),Seasonal Promo,East,23791.23,79.15,0.791,1.05,11.11,4,4.51,7168,0.75,16149.36
2022-01-01,1,TV,Young Adults (26-35),Seasonal Promo,East,11181.06,76.76,0.568,0.968,5.71,4,3.53,11274,0.75,6183.27
2022-01-01,1,Email,Young Adults (26-35),Brand Awareness,North,,59.05,0.271,1.071,24.5,2,3.64,17974,0.75,11576.21
2022-01-01,1,Google Ads,Youth (18-25),Lead Generation,Central,8970.68,90.78,0.172,0.814,18.1,3,4.18,6072,0.75,8338.34
2022-01-01,1,Social Media,Young Adults (26-35),Retargeting,West,15026.77,88.13,0.66,0.929,10.81,4,,20839,0.75,14251.97
2022-01-01,1,Print,Young Adults (26-35),Brand Awareness,East,15543.65,73.09,0.677,0.983,13.32,1,3.44,15240,0.75,7923.13
2022-01-01,1,TV,Seniors (51+),Lead Generation,North,7487.93,22.78,0.238,0.883,24.8,5,4.01,10298,0.75,8896.51
2022-01-01,1,Social Media,Young Adults (26-35),Retargeting,West,5451.43,53.04,0.123,0.825,10.17,1,3.43,2766,0.75,5573.89
2022-01-01,1,Print,Young Adults (26-35),Product Launch,Central,8529.66,72.35,0.427,0.969,2.69,4,4.2,13091,0.75,6998.13
2022-01-01,1,Email,Seniors (51+),Lead Generation,East,16886.32,85.06,0.566,1.069,27.34,3,3.72,7536,0.75,8495.21
2022-01-01,1,Email,Seniors (51+),Seasonal Promo,North,24318.59,55.48,0.665,1.128,11.62,4,3.17,1283,0.75,13701.75
2022-01-01,1,Email,Young Adults (26-35),Lead Generation,North,31361.9,72.09,0.748,0.945,10.45,3,2.73,1503,0.75,19603.16
2022-01-01,1,TV,Young Adults (26-35),Seasonal Promo,North,8150.3,77.32,0.588,1.073,6.13,2,3.61,1458,0.75,10446.73
2022-01-01,1,Email,Young Adults (26-35),Retargeting,East,17744.74,87.31,0.189,1.064,26.92,5,,1490,0.75,14768.56
2022-01-01,1,Social Media,Corporate,Seasonal Promo,West,34978.98,61.82,0.646,1.122,6.53,1,3.68,1643,0.75,33016.5
2022-01-01,1,Google Ads,Youth (18-25),Lead Generation,North,42855.74,85.0,0.887,0.965,,3,3.78,11344,0.75,24202.4
2022-01-01,1,Radio,Corporate,Retargeting,Central,12596.41,77.54,0.824,0.82,26.42,1,2.84,5335,0.75,10079.12
2022-01-01,1,Social Media,Middle-Aged (36-50),Retargeting,North,10711.45,71.88,0.797,1.007,1.05,2,3.44,11882,0.75,10762.33
2022-01-01,1,Google Ads,Middle-Aged (36-50),Lead Generation,West,16173.42,93.62,0.342,0.899,24.86,4,3.74,1603,0.75,12697.47
2022-01-01,1,Google Ads,Youth (18-25),Brand Awareness,East,4231.42,75.03,0.701,0.928,12.32,3,3.85,1051,0.75,911.16
2022-01-01,1,Google Ads,Young Adults (26-35),Brand Awareness,North,11008.14,49.81,0.781,0.97,19.74,5,4.2,2073,0.75,7410.49
2022-01-01,1,Email,Young Adults (26-35),Brand Awareness,North,28129.85,85.57,0.643,0.966,11.17,3,4.29,9827,0.75,13167.3
2022-01-01,1,Radio,Youth (18-25),Seasonal Promo,Central,25385.85,74.9,0.3,1.014,20.87,4,3.68,10384,0.75,13706.73
2022-01-01,1,Social Media,Middle-Aged (36-50),Brand Awareness,Central,10195.81,71.87,0.863,1.07,7.63,4,3.73,3916,0.75,9450.26
2022-01-01,1,Social Media,Corporate,Brand Awareness,North,16609.3,44.43,0.461,0.963,0.66,5,3.56,6784,0.75,12213.62
2022-01-01,1,Social Media,Middle-Aged (36-50),Seasonal Promo,North,5856.75,80.01,0.204,1.04,28.43,5,4.13,2961,0.75,6609.24
2022-01-01,1,Radio,Middle-Aged (36-50),Lead Generation,Central,26997.3,93.78,0.188,1.001,0.49,2,3.61,2378,0.75,15766.62
2022-01-01,1,Email,Youth (18-25),Retargeting,West,12359.48,75.65,0.618,1.094,24.72,1,3.32,7314,0.75,8844.54
2022-01-01,1,Social Media,Young Adults (26-35),Brand Awareness,South,10138.03,60.5,0.45,0.981,5.07,3,2.97,9536,0.75,7348.53
2022-01-01,1,TV,Youth (18-25),Product Launch,South,9304.71,76.2,0.176,0.992,11.77,2,3.33,29451,0.75,11587.96
2022-01-01,1,TV,Middle-Aged (36-50),Seasonal Promo,North,12545.36,98.63,0.692,0.963,24.67,1,3.67,1810,0.75,9621.02
2022-01-01,1,TV,Corporate,Seasonal Promo,Central,8536.64,83.77,0.739,0.984,6.18,2,4.29,1598,0.75,10678.65
2022-01-01,1,Radio,Middle-Aged (36-50),Lead Generation,East,25800.34,73.43,0.68,0.922,25.97,5,3.82,2994,0.75,16117.54
2022-01-01,1,Social Media,Youth (18-25),Seasonal Promo,East,8997.63,61.77,0.262,0.912,14.93,5,3.86,9074,0.75,6554.33
2022-01-01,1,TV,Young Adults (26-35),Brand Awareness,South,65707.22,59.15,0.652,1.078,10.98,4,3.8,36598,0.75,42084.25
2022-01-01,1,Google Ads,Middle-Aged (36-50),Brand Awareness,West,57826.97,80.87,0.109,0.892,19.87,3,4.44,5662,0.75,30999.62
2022-01-01,1,TV,Young Adults (26-35),Brand Awareness,South,5477.79,59.82,0.344,0.968,10.24,3,4.05,2075,0.75,6358.65
2022-01-01,1,Email,Seniors (51+),Retargeting,North,14324.18,89.74,0.419,1.102,10.42,3,3.79,1573,0.75,7554.11
2022-01-01,1,TV,Seniors (51+),Lead Generation,West,6969.81,92.23,0.768,0.965,22.01,2,3.5,2745,0.75,6547.49
2022-01-01,1,Email,Middle-Aged (36-50),Retargeting,East,9636.88,87.19,0.412,1.083,9.29,2,3.17,6181,0.75,11734.7
2022-01-01,1,Social Media,Young Adults (26-35),Brand Awareness,Central,98955.69,65.78,0.109,0.941,6.02,3,4.63,10022,0.75,55276.95
2022-01-01,1,Google Ads,Young Adults (26-35),Lead Generation,Central,9822.48,81.28,0.382,0.895,24.23,4,4.2,6115,0.75,8221.9
2022-01-01,1,Print,Youth (18-25),Seasonal Promo,North,19153.22,77.89,0.499,0.841,24.16,1,3.7,2392,0.75,12933.98
2022-01-01,1,Radio,Young Adults (26-35),Lead Generation,South,22955.69,92.62,0.859,1.131,14.93,2,4.7,1328,0.75,16474.46
2022-01-01,1,Social Media,Young Adults (26-35),Seasonal Promo,North,4911.68,76.61,0.853,0.886,15.8,3,3.8,9469,0.75,8725.08
2022-01-01,1,Social Media,Middle-Aged (36-50),Brand Awareness,Central,5681.12,59.49,0.245,1.075,20.88,5,3.39,2833,0.75,4984.35
2022-01-01,1,Social Media,Middle-Aged (36-50),Seasonal Promo,East,,46.09,0.248,0.9,15.28,2,4.41,3078,0.75,5416.5
2022-01-01,1,Email,Youth (18-25),Retargeting,Central,5508.4,86.06,0.231,1.132,12.51,1,3.16,1782,0.75,6264.52
2022-01-01,1,TV,Young Adults (26-35),Brand Awareness,West,772.76,73.22,0.731,1.221,29.85,2,3.6,1038,0.75,1956.05
2022-01-01,1,Social Media,Youth (18-25),Brand Awareness,Central,23030.68,81.23,0.105,0.831,4.43,1,3.2,25461,0.75,11462.1
2022-01-01,1,Google Ads,Youth (18-25),Retargeting,Central,104213.18,66.23,0.202,0.892,17.78,1,3.4,2543,0.75,57555.62
2022-01-01,1,TV,Seniors (51+),Seasonal Promo,West,15488.0,36.83,0.53,1.077,26.58,2,3.9,689,0.75,10143.32
2022-01-01,1,Email,Youth (18-25),Lead Generation,South,3241.3,78.05,0.298,1.051,20.62,1,3.97,5784,0.75,2316.35
2022-01-01,1,Google Ads,Young Adults (26-35),Lead Generation,Central,7024.95,90.34,0.174,1.078,26.43,2,3.25,4237,0.75,6231.1
2022-01-01,1,Email,Youth (18-25),Seasonal Promo,North,8443.25,71.22,0.388,0.943,10.09,2,4.7,755,0.75,5514.72
2022-01-01,1,Google Ads,Seniors (51+),Retargeting,Central,4829.1,81.88,0.319,1.199,8.16,4,2.76,15379,0.75,5996.77
2022-01-01,1,Social Media,Middle-Aged (36-50),Lead Generation,North,31576.95,69.98,0.509,1.012,25.54,5,3.86,9531,0.75,22350.87
2022-01-01,1,Email,Young Adults (26-35),Lead Generation,West,30039.25,87.8,0.883,0.878,11.82,1,3.88,11413,0.75,18527.55
2022-01-01,1,Email,Middle-Aged (36-50),Brand Awareness,Central,4207.18,82.28,0.199,0.975,21.29,2,3.93,6424,0.75,4292.37
2022-01-01,1,Radio,Middle-Aged (36-50),Retargeting,West,27586.48,86.18,0.398,0.88,4.43,1,4.24,1334,0.75,18206.12
2022-01-01,1,Email,Corporate,Lead Generation,West,61501.24,75.73,0.846,1.159,22.68,2,2.28,4618,0.75,41858.4
